ID	Sire	Dam	Order
DDTCZZC18216061	DDTCZZC17213649	DDTCZZC15201739	13349
DDTCZZC18217246	DDTCZZC17214887	DDTCZZC14201042	13350
DDTCZZC17217355	DDTCZZC16207303	DDTCZZC15203063	13351
DDTCZZC15201420	DDTCZZC13020473	DDTCZZC14200167	13352
DDTCZZC16208704	DDTCZZC14201507	DDTCZZC14200883	13353
DDTCZZC16204582	DDTCZZC14200548	DDTCZZC15203777	13354
DDTCZZC19225922	DDTCZZC18216406	DDTCZZC17217035	13355
DDTCZZC19225038	DDTCZZC17217551	DDTCZZC17217064	13356
DDTCZZC17213798	DDTCZZC15205936	DDTCZZC15201777	13357
DDTCZZC20CZT238	DDTCZZC18216363	DDTCZZC18219109	13358
DDTCZZC16209471	DDTCZZC15206862	DDTCZZC15203084	13359
DDTCZZC18210735	DDTCZZC17213962	DDTCZZC17213607	13360
DDTCZZC19219617	DDTCZZC17213244	DDTCZZC17213188	13361
DDTCZZC17217144	DDTCZZC16207910	DDTCZZC15201927	13362
DDTCZZC15202516	DDTCZZC14200033	DDTCZZC14201264	13363
DDTCZZC17213052	DDTCZZC16207028	DDTCZZC15201927	13364
DDTCZZC17210159	DDTCZZC16209806	DDTCZZC16208730	13365
DDTCZZC19226160	DDTCZZC18216406	DDTCZZC18216939	13366
DDTCZZC17217091	DDTCZZC16207348	DDTCZZC15203061	13367
DDTCZZC17210408	DDTCZZC15206451	DDTCZZC15203766	13368
DDTCZZC16209039	DDTCZZC15202140	DDTCZZC15203240	13369
DDTCZZC14202028	DDTCZZC13020473	DDTCZZC13020487	13370
DDTCZZC17214495	DDTCZZC15202767	DDTCZZC15204954	13371
DDTCZZC20222745	DDTCZZC18216363	DDTCZZC17217578	13372
DDTCZZC15203108	DDTCZZC14200007	DDTCZZC14203698	13373
DDTCZZC19220225	DDTCZZC17217932	DDTCZZC18215392	13374
DDTCZZC15901629	DDTCZZC13020485	DDTCZZC14200378	13375
DDTCZZC19221719	DDTCZZC17212941	DDTCZZC17214006	13376
DDTCZZC15203497	DDTCZZC14200033	DDTCZZC13020394	13377
DDTCZZC16208300	DDTCZZC15202854	DDTCZZC15201695	13378
DDTCZZC14900561	DDTCZZC13020476	DDTCZZC13020446	13379
DDTCZZC18215303	DDTCZZC17211949	DDTCZZC17214145	13380
DDTCZZC17214444	DDTCZZC15203040	DDTCZZC15204631	13381
DDTCZZC18219875	DDTCZZC17214013	DDTCZZC17217029	13382
DDTCZZC15206050	DDTCZZC15202118	DDTCZZC14200117	13383
DDTCZZC15202493	DDTCZZC13020485	DDTCZZC14200378	13384
DDTCZZC16205820	DDTCZZC14200548	DDTCZZC14200448	13385
DDTCZZC14900604	DDTCZZC13020467	DDTCZZC13020342	13386
DDTCZZC16214739	DDTCZZC15206862	DDTCZZC14200214	13387
DDTCZZC14900596	DDTCZZC13020463	DDTCZZC13020385	13388
DDTCZZC16207668	DDTCZZC14203535	DDTCZZC15203001	13389
DDTCZZC17217924	DDTCZZC16208682	DDTCZZC16207884	13390
DDTCZZC16208982	DDTCZZC14201507	DDTCZZC15201371	13391
DDTCZZC17210555	DDTCZZC15204907	DDTCZZC15202249	13392
DDTCZZC16204174	DDTCZZC15204450	DDTCZZC14200383	13393
DDTCZZC15203093	DDTCZZC14200757	DDTCZZC14200383	13394
DDTCZZC19223853	DDTCZZC18216969	DDTCZZC17217725	13395
DDTCZZC19226127	DDTCZZC18215377	DDTCZZC17214218	13396
DDTCZZC15202849	DDTCZZC14203535	DDTCZZC14200259	13397
DDTCZZC17217059	DDTCZZC16208129	DDTCZZC15202428	13398
DDTCZZC19225066	DDTCZZC17212804	DDTCZZC17217528	13399
DDTCZZC16209233	DDTCZZC14200007	DDTCZZC14200110	13400
DDTCZZC17213934	DDTCZZC15206450	DDTCZZC15201484	13401
DDTCZZC16208170	DDTCZZC14202064	DDTCZZC15206877	13402
DDTCZZC15202781	DDTCZZC14203535	DDTCZZC14200076	13403
DDTCZZC17210172	DDTCZZC16209806	DDTCZZC15201460	13404
DDTCZZC17213586	DDTCZZC16207116	DDTCZZC16209441	13405
DDTCZZC17210515	DDTCZZC14202064	DDTCZZC14200147	13406
DDTCZZC16211590	DDTCZZC15206832	DDTCZZC15201460	13407
DDTCZZC19225060	DDTCZZC17212804	DDTCZZC17217611	13408
DDTCZZC18216623	DDTCZZC17213455	DDTCZZC17213050	13409
DDTCZZC17211098	DDTCZZC15203262	DDTCZZC15206870	13410
DDTCZZC18217280	DDTCZZC17211078	DDTCZZC15201382	13411
DDTCZZC20223516	DDTCZZC18216894	DDTCZZC18210899	13412
DDTCZZC18218334	DDTCZZC17213433	DDTCZZC17211822	13413
DDTCZZC19224740	DDTCZZC18210800	DDTCZZC17212909	13414
DDTCZZC20222329	DDTCZZC18216406	DDTCZZC17211052	13415
DDTCZZC19226798	DDTCZZC18218529	DDTCZZC17214021	13416
DDTCZZC19220333	DDTCZZC18210800	DDTCZZC17217152	13417
DDTCZZC19227265	DDTCZZC18216584	DDTCZZC16212112	13418
DDTCZZC16207455	DDTCZZC15202767	DDTCZZC15202858	13419
DDTCZZC17211240	DDTCZZC15202752	DDTCZZC15202726	13420
DDTCZZC17217050	DDTCZZC16207303	DDTCZZC16212014	13421
DDTCZZC15204069	DDTCZZC14200170	DDTCZZC14200410	13422
DDTCZZC15206444	DDTCZZC14200127	DDTCZZC13020353	13423
DDTCZZC17214312	DDTCZZC15202778	DDTCZZC14200925	13424
DDTCZZC19220607	DDTCZZC17217802	DDTCZZC17211393	13425
DDTCZZC19218677	DDTCZZC17213224	DDTCZZC17217374	13426
DDTCZZC17211962	DDTCZZC15202778	DDTCZZC15201737	13427
DDTCZZC19225368	DDTCZZC17212804	DDTCZZC17214392	13428
DDTCZZC16213834	DDTCZZC15206448	DDTCZZC14201089	13429
DDTCZZC17214880	DDTCZZC15206435	DDTCZZC15203701	13430
DDTCZZC19223760	DDTCZZC18215469	DDTCZZC18218900	13431
DDTCZZC17214870	DDTCZZC15206435	DDTCZZC15203701	13432
DDTCZZC18215162	DDTCZZC17213931	DDTCZZC15201777	13433
DDTCZZC15201638	DDTCZZC13020448	DDTCZZC14200110	13434
DDTCZZC14203552	DDTCZZC13020475	DDTCZZC13020351	13435
DDTCZZC16208946	DDTCZZC14201507	DDTCZZC14200387	13436
DDTCZZC14200568	DDTCZZC13020469	DDTCZZC13020348	13437
DDTCZZC20222035	DDTGXGG17656832	DDTCZZC17210258	13438
DDTCZZC19225846	DDTCZZC17217932	DDTCZZC16214788	13439
DDTCZZC14200420	DDTCZZC13020477	DDTCZZC13020394	13440
DDTCZZC20222217	DDTGXGG18676958	DDTCZZC17214369	13441
DDTCZZC19224760	DDTCZZC18210800	DDTCZZC16207365	13442
DDTCZZC18216818	DDTCZZC17214135	DDTCZZC17214118	13443
DDTCZZC16204534	DDTCZZC14200408	DDTCZZC14200483	13444
DDTCZZC16207932	DDTCZZC15206450	DDTCZZC14200147	13445
DDTCZZC18219753	DDTCZZC17213340	DDTCZZC17217706	13446
DDTCZZC20222301	DDTGXGG18676806	DDTCZZC18218496	13447
DDTCZZC16209032	DDTCZZC14201507	DDTCZZC15204631	13448
DDTCZZC16209895	DDTCZZC15204968	DDTCZZC15203330	13449
DDTCZZC15206462	DDTCZZC14200127	DDTCZZC13020337	13450
DDTCZZC19221902	DDTCZZC17210069	DDTCZZC17217031	13451
DDTCZZC16205408	DDTCZZC15201681	DDTCZZC15201606	13452
DDTCZZC16208610	DDTCZZC15203029	DDTCZZC15202469	13453
DDTCZZC17217668	DDTCZZC17214520	DDTCZZC17212712	13454
DDTCZZC18216827	DDTCZZC17212992	DDTCZZC16208280	13455
DDTCZZC16208526	DDTCZZC15206708	DDTCZZC14202018	13456
DDTCZZC19223836	DDTCZZC18216406	DDTCZZC18218496	13457
DDTCZZC16201827	DDTCZZC14200408	DDTCZZC13020379	13458
DDTCZZC14200227	DDTCZZC130A0484	DDTCZZC13020372	13459
DDTCZZC16209635	DDTCZZC15204675	DDTCZZC15202149	13460
DDTCZZC18218437	DDTCZZC17213931	DDTCZZC15204455	13461
DDTCZZC17214323	DDTCZZC15202778	DDTCZZC15203727	13462
DDTCZZC18218188	DDTCZZC17213082	DDTCZZC15204982	13463
DDTCZZC16212197	DDTCZZC15206447	DDTCZZC15204064	13464
DDTCZZC20222345	DDTCZZC18215377	DDTCZZC17213489	13465
DDTCZZC16201894	DDTCZZC14200548	DDTCZZC15202408	13466
DDTCZZC17217381	DDTCZZC16208382	DDTCZZC16207127	13467
DDTCZZC16209473	DDTCZZC15206862	DDTCZZC15203084	13468
DDTCZZC15206154	DDTCZZC14203606	DDTCZZC14202057	13469
DDTCZZC18210888	DDTCZZC17213649	DDTCZZC15203773	13470
DDTCZZC14201052	DDTCZZC13020483	DDTCZZC13020353	13471
DDTCZZC14202002	DDTCZZC13020467	DDTCZZC13020361	13472
DDTCZZC18218892	DDTCZZC17213340	DDTCZZC17211207	13473
DDTCZZC19227036	DDTCZZC18216363	DDTCZZC17210930	13474
DDTCZZC15206241	DDTCZZC14200408	DDTCZZC15202149	13475
DDTCZZC16204703	DDTCZZC14203679	DDTCZZC14201565	13476
DDTCZZC16208291	DDTCZZC15202752	DDTCZZC15203266	13477
DDTCZZC17217153	DDTCZZC16212367	DDTCZZC16208280	13478
DDTCZZC16209119	DDTCZZC14202064	DDTCZZC15203739	13479
DDTCZZC18219263	DDTCZZC17213231	DDTCZZC17211052	13480
DDTCZZC16207414	DDTCZZC14200127	DDTCZZC15204653	13481
DDTCZZC16207534	DDTCZZC15202767	DDTCZZC14200072	13482
DDTCZZC17213904	DDTCZZC15203262	DDTCZZC15206860	13483
DDTCZZC18220441	DDTCZZC17213231	DDTCZZC17217367	13484
DDTCZZC16207978	DDTCZZC15206862	DDTCZZC15201455	13485
DDTCZZC15206614	DDTCZZC14200170	DDTCZZC14200953	13486
DDTCZZC15202205	DDTCZZC14200033	DDTCZZC13020349	13487
DDTCZZC20CZT096	DDTCZZC18216363	DDTCZZC17211620	13488
DDTCZZC17213367	DDTCZZC16209143	DDTCZZC14201038	13489
DDTCZZC20222693	DDTCZZC18216406	DDTCZZC17210585	13490
DDTCZZC15203463	DDTCZZC14200127	DDTCZZC13020343	13491
DDTCZZC18215721	DDTCZZC17211949	DDTCZZC16207050	13492
DDTCZZC18216136	DDTCZZC17212941	DDTCZZC17211206	13493
DDTCZZC19227321	DDTCZZC17217802	DDTCZZC17210032	13494
DDTCZZC15206168	DDTCZZC14203606	DDTCZZC15202181	13495
DDTCZZC16205355	DDTCZZC15202118	DDTCZZC15202955	13496
DDTCZZC18221812	DDTCZZC17214617	DDTCZZC16208693	13497
DDTCZZC19220697	DDTCZZC17213244	DDTCZZC18215208	13498
DDTCZZC15201755	DDTCZZC13020460	DDTCZZC130A0425	13499
DDTCZZC16205312	DDTCZZC15201681	DDTCZZC14201503	13500
DDTCZZC19220924	DDTCZZC17217507	DDTCZZC16207866	13501
DDTCZZC19227256	DDTCZZC18216584	DDTCZZC18215180	13502
DDTCZZC19227093	DDTCZZC18216406	DDTCZZC17217591	13503
DDTCZZC16207504	DDTCZZC15206435	DDTCZZC15205943	13504
DDTCZZC19221023	DDTCZZC17217551	DDTCZZC17217042	13505
DDTCZZC15203220	DDTCZZC13020460	DDTCZZC14200068	13506
DDTCZZC15202332	DDTCZZC14200127	DDTCZZC13020375	13507
DDTCZZC18215062	DDTCZZC17213495	DDTCZZC15204929	13508
DDTCZZC20223967	DDTCZZC18218529	DDTCZZC17212716	13509
DDTCZZC15206466	DDTCZZC14200127	DDTCZZC13020337	13510
DDTCZZC15202530	DDTCZZC14200757	DDTCZZC14200849	13511
DDTCZZC16208978	DDTCZZC14201507	DDTCZZC15201371	13512
DDTCZZC19220219	DDTCZZC17213244	DDTCZZC18216982	13513
DDTCZZC16207309	DDTCZZC15206451	DDTCZZC15202955	13514
DDTCZZC18217235	DDTCZZC17214887	DDTCZZC15204455	13515
DDTCZZC15206232	DDTCZZC14200033	DDTCZZC14201242	13516
DDTCZZC17214168	DDTCZZC15206448	DDTCZZC15204929	13517
DDTCZZC19221913	DDTCZZC17217802	DDTCZZC16207018	13518
DDTCZZC16212287	DDTCZZC15206485	DDTCZZC15203001	13519
DDTCZZC17213644	DDTCZZC15201681	DDTCZZC15201709	13520
DDTCZZC18217835	DDTCZZC16207017	DDTCZZC15204492	13521
DDTCZZC19220958	DDTCZZC18210800	DDTCZZC18210840	13522
DDTCZZC19227094	DDTCZZC18216406	DDTCZZC17217591	13523
DDTCZZC16207975	DDTCZZC15206862	DDTCZZC15201455	13524
DDTCZZC19226871	DDTCZZC17217551	DDTCZZC18215470	13525
DDTCZZC20222079	DDTGXGG17656832	DDTCZZC17217856	13526
DDTCZZC16209325	DDTCZZC14200363	DDTCZZC14200355	13527
DDTCZZC19227090	DDTCZZC18216406	DDTCZZC17217591	13528
DDTCZZC17217652	DDTCZZC16207617	DDTCZZC17211021	13529
DDTCZZC17211701	DDTCZZC15203040	DDTCZZC16208792	13530
DDTCZZC15201790	DDTCZZC13020465	DDTCZZC14200147	13531
DDTCZZC14203575	DDTCZZC13020469	DDTCZZC13020439	13532
DDTCZZC16211525	DDTCZZC15202659	DDTCZZC15202145	13533
DDTCZZC18219413	DDTCZZC17213340	DDTCZZC16209577	13534
DDTCZZC20222176	DDTGXGG18676958	DDTCZZC17213315	13535
DDTCZZC17211794	DDTCZZC15204907	DDTCZZC15202267	13536
DDTCZZC16209201	DDTCZZC14200548	DDTCZZC15203330	13537
DDTCZZC18216324	DDTCZZC17213931	DDTCZZC17214010	13538
DDTCZZC18218200	DDTCZZC17212992	DDTCZZC16210636	13539
DDTCZZC15201657	DDTCZZC13020470	DDTCZZC14200448	13540
DDTCZZC17211805	DDTCZZC16209723	DDTCZZC15206712	13541
DDTCZZC18216279	DDTCZZC16207017	DDTCZZC16207866	13542
DDTCZZC16208273	DDTCZZC15206435	DDTCZZC15204922	13543
DDTCZZC15206474	DDTCZZC14200127	DDTCZZC13020333	13544
DDTCZZC19221479	DDTCZZC17217932	DDTCZZC17213289	13545
DDTCZZC18216388	DDTCZZC17213409	DDTCZZC16214978	13546
DDTCZZC14200377	DDTCZZC13020471	DDTCZZC13020437	13547
DDTCZZC18219398	DDTCZZC17212804	DDTCZZC17217070	13548
DDTCZZC18221398	DDTCZZC17212992	DDTCZZC17211611	13549
DDTCZZC16203917	DDTCZZC15201693	DDTCZZC14202057	13550
DDTCZZC20CZT007	DDTGXGG18200206	DDTCZZC18215674	13551
DDTCZZC18215602	DDTCZZC17213649	DDTCZZC16208280	13552
DDTCZZC19225869	DDTCZZC17217932	DDTCZZC17217856	13553
DDTCZZC15205712	DDTCZZC14200408	DDTCZZC14200077	13554
DDTCZZC18216184	DDTCZZC17213495	DDTCZZC17211356	13555
DDTCZZC18218878	DDTCZZC17213495	DDTCZZC17211356	13556
DDTCZZC17213768	DDMAHHX15203262	DDTCZZC16209112	13557
DDTCZZC17213577	DDTCZZC16208670	DDTCZZC14202071	13558
DDTCZZC18218488	DDTCZZC17211949	DDTCZZC15204913	13559
DDTCZZC19225964	DDTCZZC18216363	DDTCZZC18210806	13560
DDTCZZC19223774	DDTCZZC18218529	DDTCZZC18215289	13561
DDTCZZC18215550	DDTCZZC17214013	DDTCZZC17212440	13562
DDTCZZC18219215	DDTCZZC17214013	DDTCZZC17214425	13563
DDTCZZC17212565	DDTCZZC15206450	DDTCZZC15206877	13564
DDTCZZC14201111	DDTCZZC13020483	DDTCZZC13020346	13565
DDTCZZC16209628	DDTCZZC15204675	DDTCZZC15202149	13566
DDTCZZC14200528	DDTCZZC13020483	DDTCZZC13020336	13567
DDTCZZC18210878	DDTCZZC17210523	DDTCZZC16209135	13568
DDTCZZC19226156	DDTCZZC18215377	DDTCZZC18216770	13569
DDTCZZC18216129	DDTCZZC17212992	DDTCZZC17211379	13570
DDTCZZC18216525	DDTCZZC17211782	DDTCZZC16209577	13571
DDTCZZC16209271	DDTCZZC14203535	DDTCZZC15203701	13572
DDTCZZC17211139	DDTCZZC16209806	DDTCZZC16207261	13573
DDTCZZC16209706	DDTCZZC14200548	DDTCZZC15201445	13574
DDTCZZC17212890	DDTCZZC16207348	DDTCZZC16208254	13575
DDTCZZC19220224	DDTCZZC17217932	DDTCZZC18215392	13576
DDTCZZC17212576	DDTCZZC15205936	DDTCZZC15202955	13577
DDTCZZC16204297	DDTCZZC15204628	DDTCZZC13020349	13578
DDTCZZC20222065	DDTGXGG17656832	DDTCZZC17217780	13579
DDTCZZC19218668	DDTCZZC17210069	DDTCZZC17210022	13580
DDTCZZC16209787	DDTCZZC14200127	DDTCZZC14203656	13581
DDTCZZC18216408	DDTCZZC17211743	DDTCZZC16208164	13582
DDTCZZC18215807	DDTCZZC16208382	DDTCZZC15202428	13583
DDTCZZC18215940	DDTCZZC17213649	DDTCZZC17214283	13584
DDTCZZC18216086	DDTCZZC17214428	DDTCZZC16207365	13585
DDTCZZC19225932	DDTCZZC18216406	DDTCZZC17217364	13586
DDTCZZC19223898	DDTCZZC18218527	DDTCZZC17214106	13587
DDTCZZC14200004	DDTCZZC13020471	DDTCZZC13020330	13588
DDTCZZC15206736	DDTCZZC14203679	DDTCZZC13020375	13589
DDTCZZC19221153	DDTCZZC17217551	DDTCZZC18216970	13590
DDTCZZC14200115	DDTCZZC13020477	DDTCZZC13020435	13591
DDTCZZC18215223	DDTCZZC17210588	DDTCZZC16209762	13592
DDTCZZC16209421	DDTCZZC15202140	DDTCZZC15202830	13593
DDTCZZC15204098	DDTCZZC14200007	DDTCZZC13020345	13594
DDTCZZC17213980	DDTCZZC15202778	DDTCZZC14200886	13595
DDTCZZC16209830	DDTCZZC15202752	DDTCZZC14200117	13596
DDTCZZC16209071	DDTCZZC15203262	DDTCZZC15204418	13597
DDTCZZC18218585	DDTCZZC17213433	DDTCZZC17213373	13598
DDTCZZC18215851	DDTCZZC17213962	DDTCZZC16214759	13599
DDTCZZC18218232	DDTCZZC17213082	DDTCZZC17214505	13600
DDTCZZC16207963	DDTCZZC14201507	DDTCZZC15206453	13601
DDTCZZC17213434	DDTCZZC15206448	DDTCZZC15203084	13602
DDTCZZC15202440	DDTCZZC13020467	DDTCZZC14200246	13603
DDTCZZC16205601	DDTCZZC14202064	DDTCZZC15202145	13604
DDTCZZC15202918	DDTCZZC14200033	DDTCZZC14200799	13605
DDTCZZC18216315	DDTCZZC17214014	DDTCZZC16214980	13606
DDTCZZC19221492	DDTCZZC18216969	DDTCZZC17211401	13607
DDTCZZC16209374	DDTCZZC14200363	DDTCZZC14203698	13608
DDTCZZC17211894	DDTCZZC15206448	DDTCZZC16207020	13609
DDTCZZC19226447	DDTCZZC18215727	DDTCZZC17217321	13610
DDTCZZC16212085	DDTCZZC15206862	DDTCZZC15202123	13611
DDTCZZC14201259	DDTCZZC13020481	DDTCZZC13020428	13612
DDTCZZC18220435	DDTCZZC17213244	DDTCZZC17217063	13613
DDTCZZC15206273	DDTCZZC14200757	DDTCZZC14200147	13614
DDTCZZC16205840	DDTCZZC14202064	DDTCZZC14200214	13615
DDTCZZC19219580	DDTCZZC17217802	DDTCZZC17214112	13616
DDTCZZC15206456	DDTCZZC14200127	DDTCZZC13020345	13617
DDTCZZC16207007	DDTCZZC14201507	DDTCZZC15203182	13618
DDTCZZC15206264	DDTCZZC14200170	DDTCZZC14200953	13619
DDTCZZC16214726	DDTCZZC15201681	DDTCZZC15201467	13620
DDTCZZC14900121	DDTCZZC13020450	DDTCZZC13020337	13621
DDTCZZC19221588	DDTCZZC17217932	DDTCZZC18210856	13622
DDTCZZC16212157	DDTCZZC15206451	DDTCZZC14201086	13623
DDTCZZC17212697	DDTCZZC15203040	DDTCZZC14202004	13624
DDTCZZC17211119	DDTCZZC16207979	DDTCZZC15204929	13625
DDTCZZC18220045	DDTCZZC17212941	DDTCZZC17213289	13626
DDTCZZC18216828	DDTCZZC17212992	DDTCZZC16208280	13627
DDTCZZC17214837	DDTCZZC15204907	DDTCZZC15201454	13628
DDTCZZC18216010	DDTCZZC17210588	DDTCZZC17213645	13629
DDTCZZC17214456	DDTCZZC15202854	DDTCZZC15206818	13630
DDTCZZC15206170	DDTCZZC14203606	DDTCZZC15202181	13631
DDTCZZC18221657	DDTCZZC17214617	DDTCZZC17211621	13632
DDTCZZC20222556	DDTCZZC18215377	DDTCZZC17211356	13633
DDTCZZC19220283	DDTCZZC17217551	DDTCZZC17217154	13634
DDTCZZC17210524	DDTCZZC15201681	DDTCZZC15202181	13635
DDTCZZC19221131	DDTCZZC17217551	DDTCZZC17213328	13636
DDTCZZC16204877	DDTCZZC15204675	DDTCZZC14200992	13637
DDTCZZC17210174	DDTCZZC16209806	DDTCZZC15201460	13638
DDTCZZC19227285	DDTCZZC18216766	DDTCZZC17217811	13639
DDTCZZC16205341	DDTCZZC14200127	DDTCZZC14202017	13640
DDTCZZC17211808	DDTCZZC16207116	DDTCZZC15205948	13641
DDTCZZC15206312	DDTCZZC14200757	DDTCZZC14200437	13642
DDTCZZC16205816	DDTCZZC14200548	DDTCZZC14200448	13643
DDTCZZC16214741	DDTCZZC15206862	DDTCZZC14200214	13644
DDTCZZC16207097	DDTCZZC15202685	DDTCZZC15204941	13645
DDTCZZC17214873	DDTCZZC15206435	DDTCZZC15203701	13646
DDTCZZC17211192	DDTCZZC16208382	DDTCZZC16214759	13647
DDTCZZC19226844	DDTCZZC17217551	DDTCZZC18216554	13648
DDTCZZC16211556	DDTCZZC15202854	DDTCZZC14201042	13649
DDTCZZC18219728	DDTCZZC17214135	DDTCZZC17217018	13650
DDTCZZC15202763	DDTCZZC14200408	DDTCZZC14200882	13651
DDTCZZC17213219	DDTCZZC16207303	DDTCZZC14201106	13652
DDTCZZC15205991	DDTCZZC14200408	DDTCZZC13020341	13653
DDTCZZC20223545	DDTCZZC18216363	DDTCZZC17212712	13654
DDTCZZC16208460	DDTCZZC14201557	DDTCZZC14200925	13655
DDTCZZC19220855	DDTCZZC17212941	DDTCZZC17213441	13656
DDTCZZC19226180	DDTCZZC18216893	DDTCZZC18218898	13657
DDTCZZC18218380	DDTCZZC16207017	DDTCZZC16212112	13658
DDTCZZC16209544	DDTCZZC14203535	DDTCZZC14201566	13659
DDTCZZC16210618	DDTCZZC15206449	DDTCZZC14200991	13660
DDTCZZC19223924	DDTCZZC18218529	DDTCZZC17214425	13661
DDTCZZC18210855	DDTCZZC16208382	DDTCZZC16207261	13662
DDTCZZC19225392	DDTCZZC17217932	DDTCZZC17212440	13663
DDTCZZC18216220	DDTCZZC16208382	DDTCZZC17213761	13664
DDTCZZC15203283	DDTCZZC13020457	DDTCZZC13020382	13665
DDTCZZC17212689	DDTCZZC15206450	DDTCZZC14201503	13666
DDTCZZC17213290	DDTCZZC16207678	DDTCZZC16209912	13667
DDTCZZC19227314	DDTCZZC18216766	DDTCZZC18215190	13668
DDTCZZC15202304	DDTCZZC14200548	DDTCZZC13020331	13669
DDTCZZC17212715	DDTCZZC15203416	DDTCZZC15205948	13670
DDTCZZC16209724	DDTCZZC15202951	DDTCZZC15201737	13671
DDTCZZC15203334	DDTCZZC14200408	DDTCZZC13020341	13672
DDTCZZC16210626	DDTCZZC15206832	DDTCZZC15202915	13673
DDTCZZC16204230	DDTCZZC15201446	DDTCZZC13020353	13674
DDTCZZC18210857	DDTCZZC16208382	DDTCZZC16207261	13675
DDTCZZC18215719	DDTCZZC17211949	DDTCZZC16207050	13676
DDTCZZC18219500	DDTCZZC17213340	DDTCZZC17213099	13677
DDTCZZC16212258	DDTCZZC15206435	DDTCZZC15203757	13678
DDTCZZC20223463	DDTCZZC18216363	DDTCZZC18218900	13679
DDTCZZC17217685	DDTCZZC16208382	DDTCZZC16208164	13680
DDTCZZC18219292	DDTCZZC17213409	DDTCZZC17211144	13681
DDTCZZC19221091	DDTCZZC17213224	DDTCZZC17217067	13682
DDTCZZC15206142	DDTCZZC14200127	DDTCZZC14200068	13683
DDTCZZC14900752	DDTCZZC13020460	DDTCZZC13020421	13684
DDTCZZC18215238	DDTCZZC17210588	DDTCZZC15201695	13685
DDTCZZC16207746	DDTCZZC15202649	DDTCZZC15201985	13686
DDTCZZC17210056	DDTCZZC16207765	DDTCZZC14201562	13687
DDTCZZC19223873	DDTCZZC18216406	DDTCZZC18218514	13688
DDTCZZC18221387	DDTCZZC17214617	DDTCZZC16212112	13689
DDTCZZC16209184	DDTCZZC15202140	DDTCZZC14200002	13690
DDTCZZC18218887	DDTCZZC17212941	DDTCZZC17214126	13691
DDTCZZC19225950	DDTCZZC18215377	DDTCZZC17210108	13692
DDTCZZC17217362	DDTCZZC16208682	DDTCZZC16213805	13693
DDTCZZC17214373	DDTCZZC15206448	DDTCZZC15205944	13694
DDTCZZC18221622	DDTCZZC17217932	DDTCZZC17212489	13695
DDTCZZC19219965	DDTCZZC17217551	DDTCZZC18216064	13696
DDTCZZC16214993	DDTCZZC14202064	DDTCZZC15202663	13697
DDTCZZC16207423	DDTCZZC15202140	DDTCZZC15201651	13698
DDTCZZC16204119	DDTCZZC15201446	DDTCZZC15201737	13699
DDTCZZC18216802	DDTCZZC17213409	DDTCZZC17214010	13700
DDTCZZC19221414	DDTCZZC17212804	DDTCZZC16208280	13701
DDTCZZC16203896	DDTCZZC14200757	DDTCZZC15203748	13702
DDTCZZC19223839	DDTCZZC18218527	DDTCZZC17214647	13703
DDTCZZC16208366	DDTCZZC15206485	DDTCZZC15202249	13704
DDTCZZC15903361	DDTCZZC14203606	DDTCZZC14200883	13705
DDTCZZC16209772	DDTCZZC14200363	DDTCZZC14201089	13706
DDTCZZC20222961	DDTCZZC18215377	DDTCZZC17217706	13707
DDTCZZC17217336	DDTCZZC16207558	DDTCZZC15204982	13708
DDTCZZC18217690	DDTCZZC16208682	DDTCZZC15203305	13709
DDTCZZC18216380	DDTCZZC17214014	DDTCZZC17213437	13710
DDTCZZC19221909	DDTCZZC17217802	DDTCZZC16207018	13711
DDTCZZC14201223	DDTCZZC13020467	DDTCZZC13020410	13712
DDTCZZC19223802	DDTCZZC18215497	DDTCZZC18216064	13713
DDTCZZC18216868	DDTCZZC17213409	DDTCZZC16207654	13714
DDTCZZC19219998	DDTCZZC17217932	DDTCZZC17210993	13715
DDTCZZC16209397	DDTCZZC14201507	DDTCZZC14200077	13716
DDTCZZC16207795	DDTCZZC15206862	DDTCZZC15203043	13717
DDTCZZC16205658	DDTCZZC14200363	DDTCZZC14200440	13718
DDTCZZC19225048	DDTCZZC18210800	DDTCZZC17210208	13719
DDTCZZC18218922	DDTCZZC17212992	DDTCZZC16214772	13720
DDTCZZC16203913	DDTCZZC14203535	DDTCZZC15202151	13721
DDTCZZC17211442	DDTCZZC16209143	DDTCZZC15204631	13722
DDTCZZC15202525	DDTCZZC14200757	DDTCZZC14200849	13723
DDTCZZC20222341	DDTCZZC18216406	DDTCZZC17211052	13724
DDTCZZC18219872	DDTCZZC17214135	DDTCZZC17213741	13725
DDTCZZC20222792	DDTCZZC18218529	DDTCZZC18216973	13726
DDTCZZC18215234	DDTCZZC17210588	DDTCZZC15201695	13727
DDTCZZC19220378	DDTCZZC18216642	DDTCZZC16208395	13728
DDTCZZC18215919	DDTCZZC16207017	DDTCZZC16209940	13729
DDTCZZC15201743	DDTCZZC13020463	DDTCZZC14200045	13730
DDTCZZC17210235	DDTCZZC16207028	DDTCZZC15201474	13731
DDTCZZC15202309	DDTCZZC14200757	DDTCZZC13020423	13732
DDTCZZC17212744	DDTCZZC15203416	DDTCZZC14202020	13733
DDTCZZC18216783	DDTCZZC17214135	DDTCZZC15206990	13734
DDTCZZC18210821	DDTCZZC17213649	DDTCZZC14201106	13735
DDTCZZC20222729	DDTCZZC18218529	DDTCZZC16214793	13736
