ID	HTD	CDSD	DIMph	AGE	lg0	lg1	lg2	lg3	lg4	Milkyield
310204160721	172201810	20184	16	33	0.707106781	0.48988	-0.411128	-0.823164625	-0.2397069	25
310204160721	172201811	20184	18	34	0.707106781	0.712552727	0.012249851	-0.711561471	-0.833856356	23
310204160721	172201812	20184	20	35	0.707106781	0.912958182	0.52735957	-0.154445272	-0.759131278	21
310204160723	17220184	20184	4	27	0.707106781	-0.838733939	0.32176868	0.419548314	-0.893946476	31
310204160723	17220185	20184	6	28	0.707106781	-0.578949091	-0.260593653	0.832497685	-0.51872573	36
310204160723	17220186	20184	8	29	0.707106781	-0.371121212	-0.572813039	0.720230263	0.143269509	35
310204160723	17220187	20184	10	30	0.707106781	-0.163293333	-0.748436444	0.363079346	0.657000656	34
310204160723	17220188	20184	13	31	0.707106781	0.126181212	-0.765423827	-0.284012796	0.712090345	33
310204160723	17220189	20184	14	32	0.707106781	0.311741818	-0.636929521	-0.637178109	0.31902622	31
310204160723	172201810	20184	17	33	0.707106781	0.564104242	-0.287425006	-0.835523329	-0.474469459	32
310204160723	172201811	20184	19	34	0.707106781	0.78677697	0.188221715	-0.562746854	-0.906793369	29
310204160725	17220184	20184	3	27	0.707106781	-0.890690909	0.463852893	0.241759981	-0.815663104	44
310204160725	17220185	20184	6	28	0.707106781	-0.630906061	-0.161195684	0.806231015	-0.661973759	42
310204160725	17220186	20184	8	29	0.707106781	-0.423078182	-0.507564066	0.776611773	-0.02166476	46
310204160725	17220187	20184	10	30	0.707106781	-0.215250303	-0.717336466	0.467825346	0.558611615	36
310204160725	17220188	20184	12	31	0.707106781	0.074224242	-0.781888522	-0.169034164	0.766393703	30
310204160725	17220189	20184	14	32	0.707106781	0.259784848	-0.683884389	-0.550623455	0.456344206	35
310204160725	172201810	20184	16	33	0.707106781	0.512147273	-0.375846512	-0.831485666	-0.311810961	34
310204160725	172201811	20184	18	34	0.707106781	0.73482	0.063212	-0.67349833	-0.8654904	33
310204160725	172201812	20184	20	35	0.707106781	0.935225455	0.592434314	-0.060215102	-0.68739813	34
310204160727	17220184	20184	5	27	0.707106781	-0.764509697	0.133600746	0.614059941	-0.895090123	21
310204160727	17220185	20184	7	28	0.707106781	-0.504724848	-0.387781238	0.829134701	-0.287879931	30
310204160727	17220186	20184	9	29	0.707106781	-0.29689697	-0.651216345	0.613666378	0.360037523	32
310204160727	17220187	20184	11	30	0.707106781	-0.089069091	-0.778055471	0.202291259	0.753671767	46
310204160727	17220188	20184	13	31	0.707106781	0.200405455	-0.727093322	-0.438710031	0.589135185	28
310204160727	17220189	20184	15	32	0.707106781	0.385966061	-0.555041624	-0.737994728	0.09695539	29
310204160727	172201810	20184	17	33	0.707106781	0.638328485	-0.146299056	-0.80040462	-0.680632986	29
310204160727	172201811	20184	19	34	0.707106781	0.861001212	0.381616536	-0.34771374	-0.869092745	15
310204160728	17220189	20182	2	32	0.707106781	-1.076251515	1.040988338	-0.708048559	0.18717516	25
310204160728	172201811	20182	6	34	0.707106781	-0.601216364	-0.219039901	0.82428909	-0.58257699	12
310204160728	172201812	20182	8	35	0.707106781	-0.400810909	-0.536573289	0.754459812	0.049929296	24
310204160728	17220191	20182	10	36	0.707106781	-0.185560606	-0.73615326	0.408920037	0.617759774	30
310204160728	17220192	20182	12	37	0.707106781	0.044534545	-0.787463868	-0.101820308	0.784984884	30
310204160728	17220193	20182	14	38	0.707106781	0.267207273	-0.67769924	-0.563694319	0.437839884	29
310204160728	17220194	20182	16	39	0.707106781	0.482457576	-0.422540037	-0.819558008	-0.215505167	25
310204160728	17220195	20182	18	40	0.707106781	0.73482	0.063212	-0.67349833	-0.8654904	28
310204160728	17220196	20182	20	41	0.707106781	0.950070303	0.636688624	0.006530227	-0.630633011	24
310204160731	17220182	20174	2	25	0.707106781	-1.016872121	0.844457385	-0.347186907	-0.277733959	12
310204160731	17220184	20174	6	27	0.707106781	-0.578949091	-0.260593653	0.832497685	-0.51872573	39
310204160731	17220185	20174	9	28	0.707106781	-0.319164242	-0.629524764	0.648543535	0.298035373	42
310204160731	17220186	20174	10	29	0.707106781	-0.111336364	-0.770999174	0.25159905	0.730378615	37
310204160731	17220187	20174	12	30	0.707106781	0.096491515	-0.775877601	-0.218810483	0.746464993	35
310204160731	17220188	20174	15	32	0.707106781	0.385966061	-0.555041624	-0.737994728	0.09695539	32
310204160731	17220189	20174	17	32	0.707106781	0.571526667	-0.274096444	-0.834251017	-0.496750844	22
310204160731	172201810	20174	19	34	0.707106781	0.823889091	0.282741256	-0.463898048	-0.903787102	34
310204160737	17220184	20184	4	27	0.707106781	-0.78677697	0.188221715	0.562746854	-0.906793369	33
310204160737	17220185	20184	7	28	0.707106781	-0.526992121	-0.351454373	0.834888214	-0.359259124	33
310204160737	17220186	20184	9	29	0.707106781	-0.319164242	-0.629524764	0.648543535	0.298035373	35
310204160737	17220187	20184	10	30	0.707106781	-0.111336364	-0.770999174	0.25159905	0.730378615	26
310204160737	17220188	20184	13	32	0.707106781	0.178138182	-0.740421884	-0.393787653	0.631340231	22
310204160737	17220189	20184	15	32	0.707106781	0.363698788	-0.581437403	-0.71087638	0.166121075	20
310204160737	172201810	20184	17	34	0.707106781	0.616061212	-0.190466252	-0.816297059	-0.623177012	20
310204160737	172201811	20184	19	35	0.707106781	0.838733939	0.32176868	-0.419548314	-0.893946476	25
310204160747	17220182	20184	1	25	0.707106781	-1.113363636	1.169482645	-0.962823182	0.560045078	21
310204160747	17220184	20184	5	27	0.707106781	-0.675440606	-0.069202472	0.76308904	-0.765500897	26
310204160747	17220185	20184	8	29	0.707106781	-0.415655758	-0.517408037	0.769575537	0.002318644	31
310204160747	17220186	20184	10	29	0.707106781	-0.207827879	-0.722302009	0.453355147	0.574106678	29
310204160747	17220187	20184	11	30	0.707106781	0	-0.7906	0	0.7954875	25
310204160747	17220188	20184	14	32	0.707106781	0.289474545	-0.658098413	-0.601532568	0.380033336	28
310204160747	17220189	20184	16	33	0.707106781	0.475035152	-0.433777844	-0.815545333	-0.191252966	20
310204160747	172201810	20184	18	34	0.707106781	0.727397576	0.046050388	-0.68679617	-0.855794635	26
310204160749	17220174	20174	5	27	0.707106781	-0.771932121	0.151633506	0.597607352	-0.900042463	33
310204160749	17220175	20174	6	28	0.707106781	-0.564104242	-0.287425006	0.835523329	-0.474469459	32
310204160749	17220176	20174	9	29	0.707106781	-0.304319394	-0.644160048	0.625550308	0.339697761	24
310204160749	17220177	20174	11	30	0.707106781	-0.096491515	-0.775877601	0.218810483	0.746464993	27
310204160749	17220178	20174	13	31	0.707106781	0.118758788	-0.768298615	-0.267855899	0.721507425	28
310204160749	17220179	20174	15	32	0.707106781	0.356276364	-0.589887537	-0.701216393	0.188749046	25
310204160749	172201710	20174	17	33	0.707106781	0.616061212	-0.190466252	-0.816297059	-0.623177012	23
310204160749	172201711	20174	19	34	0.707106781	0.823889091	0.282741256	-0.463898048	-0.903787102	22
310204160750	17220184	20184	4	27	0.707106781	-0.779354545	0.169840496	0.580505072	-0.903954013	25
310204160750	17220185	20184	7	29	0.707106781	-0.519569697	-0.363737557	0.833405586	-0.335610987	28
310204160750	17220186	20184	9	30	0.707106781	-0.311741818	-0.636929521	0.637178109	0.31902622	27
310204160750	17220187	20184	11	30	0.707106781	-0.103913939	-0.773525502	0.235248496	0.738699256	30
310204160750	17220188	20184	13	32	0.707106781	0.185560606	-0.73615326	-0.408920037	0.617759774	24
310204160750	17220189	20184	15	33	0.707106781	0.371121212	-0.572813039	-0.720230263	0.143269509	18
310204160750	172201810	20184	17	34	0.707106781	0.623483636	-0.175918083	-0.811526412	-0.642813304	10
310204160750	172201811	20184	19	35	0.707106781	0.846156364	0.341543736	-0.3963177	-0.887041713	13
310204160753	17220184	20184	3	28	0.707106781	-0.950070303	0.636688624	-0.006530227	-0.630633011	26
310204160753	17220185	20184	5	29	0.707106781	-0.690285455	-0.037144231	0.74422718	-0.79501705	27
310204160753	17220186	20184	7	30	0.707106781	-0.482457576	-0.422540037	0.819558008	-0.215505167	20
310204160753	17220187	20184	9	31	0.707106781	-0.274629697	-0.67133986	0.576540291	0.418945936	24
310204160753	17220188	20184	12	32	0.707106781	0.014844848	-0.790251541	-0.034006738	0.79431894	24
310204160753	17220189	20184	13	33	0.707106781	0.200405455	-0.727093322	-0.438710031	0.589135185	24
310204160753	172201810	20184	16	34	0.707106781	0.452767879	-0.466445888	-0.80113344	-0.118385884	27
310204160753	172201811	20184	18	35	0.707106781	0.675440606	-0.069202472	-0.76308904	-0.765500897	23
310204160753	172201812	20184	19	36	0.707106781	0.875846061	0.422386255	-0.296211159	-0.845393634	20
310204160757	17220184	20184	3	28	0.707106781	-0.905535758	0.506016448	0.18431023	-0.779615073	39
310204160757	17220185	20184	6	29	0.707106781	-0.645750909	-0.131228198	0.794040981	-0.69876529	40
310204160757	17220186	20184	8	30	0.707106781	-0.43792303	-0.487353436	0.789609756	-0.069902829	44
310204160757	17220187	20184	9	31	0.707106781	-0.230095152	-0.706882692	0.496216006	0.52625638	40
310204160757	17220188	20184	12	32	0.707106781	0.059379394	-0.785024654	-0.135527189	0.776838621	38
310204160757	17220189	20184	14	33	0.707106781	0.24494	-0.695732	-0.523832034	0.4921416	38
310204160757	172201810	20184	16	34	0.707106781	0.497302424	-0.399541734	-0.826358939	-0.263838483	37
310204160757	172201811	20184	18	35	0.707106781	0.719975152	0.029063005	-0.699481801	-0.845240187	36
310204160757	172201812	20184	20	36	0.707106781	0.920380606	0.548876922	-0.123811929	-0.736958648	36
310204160760	17220182	20174	2	26	0.707106781	-1.002027273	0.797066942	-0.265654863	-0.370767482	20
310204160760	17220184	20174	6	28	0.707106781	-0.564104242	-0.287425006	0.835523329	-0.474469459	36
310204160760	17220185	20174	9	29	0.707106781	-0.304319394	-0.644160048	0.625550308	0.339697761	37
310204160760	17220186	20174	11	30	0.707106781	-0.096491515	-0.775877601	0.218810483	0.746464993	40
310204160760	17220187	20174	12	31	0.707106781	0.111336364	-0.770999174	-0.25159905	0.730378615	35
310204160760	17220188	20174	15	32	0.707106781	0.400810909	-0.536573289	-0.754459812	0.049929296	18
310204160760	17220189	20174	17	33	0.707106781	0.586371515	-0.246916632	-0.830257084	-0.540370826	27
310204160760	172201810	20174	19	34	0.707106781	0.838733939	0.32176868	-0.419548314	-0.893946476	29
310204160764	17220184	20184	4	28	0.707106781	-0.779354545	0.169840496	0.580505072	-0.903954013	30
310204160764	17220185	20184	7	29	0.707106781	-0.519569697	-0.363737557	0.833405586	-0.335610987	35
310204160764	17220186	20184	9	30	0.707106781	-0.311741818	-0.636929521	0.637178109	0.31902622	34
310204160764	17220187	20184	11	31	0.707106781	-0.103913939	-0.773525502	0.235248496	0.738699256	33
310204160764	17220188	20184	13	32	0.707106781	0.185560606	-0.73615326	-0.408920037	0.617759774	13
310204160764	17220189	20184	15	33	0.707106781	0.371121212	-0.572813039	-0.720230263	0.143269509	10
310204160764	172201810	20184	17	34	0.707106781	0.623483636	-0.175918083	-0.811526412	-0.642813304	30
310204160764	172201811	20184	19	35	0.707106781	0.846156364	0.341543736	-0.3963177	-0.887041713	27
310204160770	17220184	20184	3	29	0.707106781	-0.950070303	0.636688624	-0.006530227	-0.630633011	34
310204160770	17220185	20184	5	30	0.707106781	-0.690285455	-0.037144231	0.74422718	-0.79501705	35
310204160770	17220186	20184	7	31	0.707106781	-0.482457576	-0.422540037	0.819558008	-0.215505167	36
310204160770	17220187	20184	9	32	0.707106781	-0.274629697	-0.67133986	0.576540291	0.418945936	32
310204160770	17220188	20184	12	33	0.707106781	0.014844848	-0.790251541	-0.034006738	0.79431894	34
310204160770	17220189	20184	13	34	0.707106781	0.200405455	-0.727093322	-0.438710031	0.589135185	26
310204160770	172201810	20184	16	35	0.707106781	0.452767879	-0.466445888	-0.80113344	-0.118385884	33
310204160770	172201811	20184	18	36	0.707106781	0.675440606	-0.069202472	-0.76308904	-0.765500897	31
310204160770	172201812	20184	19	37	0.707106781	0.875846061	0.422386255	-0.296211159	-0.845393634	29
310204160771	17220189	20182	2	34	0.707106781	-1.068829091	1.015812165	-0.65983608	0.12050117	19
310204160771	172201810	20182	4	35	0.707106781	-0.816466667	0.263488889	0.485029661	-0.906790278	25
310204160771	172201811	20182	6	36	0.707106781	-0.593793939	-0.233065381	0.827522968	-0.561662543	29
310204160771	172201812	20182	8	37	0.707106781	-0.393388485	-0.545894571	0.746392816	0.073523489	19
310204160771	17220191	20182	10	38	0.707106781	-0.178138182	-0.740421884	0.393787653	0.631340231	10
310204160771	17220192	20182	12	39	0.707106781	0.05195697	-0.786331376	-0.118695613	0.781200249	24
310204160771	17220193	20182	14	40	0.707106781	0.274629697	-0.67133986	-0.576540291	0.418945936	27
310204160771	17220194	20182	16	41	0.707106781	0.48988	-0.411128	-0.823164625	-0.2397069	28
310204160771	17220195	20182	18	42	0.707106781	0.742242424	0.080547842	-0.659582034	-0.874297882	28
310204160771	17220196	20182	20	43	0.707106781	0.957492727	0.659077124	0.041099197	-0.599453503	25
310204160780	17220184	20184	5	29	0.707106781	-0.764509697	0.133600746	0.614059941	-0.895090123	34
310204160780	17220185	20184	7	30	0.707106781	-0.504724848	-0.387781238	0.829134701	-0.287879931	35
310204160780	17220186	20184	9	31	0.707106781	-0.29689697	-0.651216345	0.613666378	0.360037523	36
310204160780	17220187	20184	11	32	0.707106781	-0.089069091	-0.778055471	0.202291259	0.753671767	20
310204160780	17220188	20184	13	34	0.707106781	0.200405455	-0.727093322	-0.438710031	0.589135185	30
310204160780	17220189	20184	15	34	0.707106781	0.385966061	-0.555041624	-0.737994728	0.09695539	33
310204160780	172201810	20184	17	36	0.707106781	0.638328485	-0.146299056	-0.80040462	-0.680632986	35
310204160780	172201811	20184	19	37	0.707106781	0.861001212	0.381616536	-0.34771374	-0.869092745	33
310204160782	17220181	20173	8	28	0.707106781	-0.356276364	-0.589887537	0.701216393	0.188749046	29
310204160782	17220182	20173	10	29	0.707106781	-0.126181212	-0.765423827	0.284012796	0.712090345	30
310204160782	17220185	20173	17	32	0.707106781	0.571526667	-0.274096444	-0.834251017	-0.496750844	26
310204160782	17220186	20173	18	33	0.707106781	0.779354545	0.169840496	-0.580505072	-0.903954013	23
310204160782	17220187	20173	20	34	0.707106781	0.987182424	0.750373418	0.187496214	-0.455184618	15
310204160782	172201710	20173	3	25	0.707106781	-0.994604848	0.773633065	-0.226156988	-0.414032852	26
310204160782	172201711	20173	4	26	0.707106781	-0.78677697	0.188221715	0.562746854	-0.906793369	25
310204160782	172201712	20173	6	27	0.707106781	-0.578949091	-0.260593653	0.832497685	-0.51872573	27
310204160790	17220181	20172	8	28	0.707106781	-0.334009091	-0.614192562	0.670462274	0.255147142	24
310204160790	17220182	20172	11	29	0.707106781	-0.103913939	-0.773525502	0.235248496	0.738699256	24
310204160790	17220185	20172	17	32	0.707106781	0.593793939	-0.233065381	-0.827522968	-0.561662543	32
310204160790	17220186	20172	19	33	0.707106781	0.801621818	0.225506843	-0.525237615	-0.909128385	22
310204160790	172201710	20172	3	25	0.707106781	-0.972337576	0.704376812	-0.112660984	-0.531307514	30
310204160790	172201711	20172	5	26	0.707106781	-0.764509697	0.133600746	0.614059941	-0.895090123	33
310204160790	172201712	20172	6	27	0.707106781	-0.556681818	-0.300579339	0.836320866	-0.451904563	34
310204160797	17220181	20172	9	28	0.707106781	-0.319164242	-0.629524764	0.648543535	0.298035373	31
310204160797	17220182	20172	11	29	0.707106781	-0.089069091	-0.778055471	0.202291259	0.753671767	30
310204160797	17220185	20172	17	32	0.707106781	0.608638788	-0.204840191	-0.820549203	-0.603089977	29
310204160797	17220186	20172	19	33	0.707106781	0.816466667	0.263488889	-0.485029661	-0.906790278	18
310204160797	17220179	20172	1	24	0.707106781	-1.217277576	1.552439236	-1.803312898	1.994481253	8
310204160797	172201710	20172	3	25	0.707106781	-0.957492727	0.659077124	-0.041099197	-0.599453503	25
310204160797	172201711	20172	5	26	0.707106781	-0.749664848	0.098057914	0.645041035	-0.882187181	28
310204160797	172201712	20172	7	27	0.707106781	-0.54183697	-0.326365315	0.836516606	-0.406014689	28
310204160801	17220181	20172	9	28	0.707106781	-0.230095152	-0.706882692	0.496216006	0.52625638	25
310204160801	17220182	20172	11	29	0.707106781	0	-0.7906	0	0.7954875	26
310204160801	17220185	20172	18	32	0.707106781	0.697707879	-0.020853767	-0.733927913	-0.808716239	14
310204160801	17220186	20172	20	33	0.707106781	0.905535758	0.506016448	-0.18431023	-0.779615073	13
310204160801	17220179	20172	1	24	0.707106781	-1.128208485	1.222099974	-1.071248681	0.728455163	16
310204160801	172201710	20172	4	25	0.707106781	-0.868423636	0.401914281	0.322327901	-0.857979425	19
310204160801	172201711	20172	6	26	0.707106781	-0.660595758	-0.100563794	0.779676981	-0.733344855	26
310204160801	172201712	20172	7	27	0.707106781	-0.452767879	-0.466445888	0.80113344	-0.118385884	24
310204160802	17220181	20172	9	28	0.707106781	-0.311741818	-0.636929521	0.637178109	0.31902622	26
310204160802	17220182	20172	11	29	0.707106781	-0.081646667	-0.780059111	0.18569707	0.760315822	26
310204160802	17220185	20172	17	32	0.707106781	0.616061212	-0.190466252	-0.816297059	-0.623177012	31
310204160802	17220186	20172	19	33	0.707106781	0.823889091	0.282741256	-0.463898048	-0.903787102	35
310204160802	17220179	20172	1	24	0.707106781	-1.209855152	1.523952702	-1.736821615	1.871119378	10
310204160802	172201710	20172	3	25	0.707106781	-0.950070303	0.636688624	-0.006530227	-0.630633011	34
310204160802	172201711	20172	5	26	0.707106781	-0.742242424	0.080547842	0.659582034	-0.874297882	32
310204160802	172201712	20172	7	27	0.707106781	-0.534414545	-0.338996959	0.835927303	-0.382734187	40
310204160804	17220181	20172	9	28	0.707106781	-0.319164242	-0.629524764	0.648543535	0.298035373	21
310204160804	17220182	20172	11	29	0.707106781	-0.089069091	-0.778055471	0.202291259	0.753671767	20
310204160804	17220185	20172	17	32	0.707106781	0.608638788	-0.204840191	-0.820549203	-0.603089977	29
310204160804	17220186	20172	19	33	0.707106781	0.816466667	0.263488889	-0.485029661	-0.906790278	28
310204160804	17220179	20172	1	24	0.707106781	-1.217277576	1.552439236	-1.803312898	1.994481253	9
310204160804	172201710	20172	3	25	0.707106781	-0.957492727	0.659077124	-0.041099197	-0.599453503	30
310204160804	172201711	20172	5	26	0.707106781	-0.749664848	0.098057914	0.645041035	-0.882187181	24
310204160804	172201712	20172	7	27	0.707106781	-0.54183697	-0.326365315	0.836516606	-0.406014689	32
310204160817	17220181	20172	9	28	0.707106781	-0.267207273	-0.67769924	0.563694319	0.437839884	29
310204160817	17220182	20172	11	29	0.707106781	-0.037112121	-0.78842213	0.084907521	0.788190574	28
310204160817	17220185	20172	17	33	0.707106781	0.660595758	-0.100563794	-0.779676981	-0.733344855	19
310204160817	17220186	20172	19	34	0.707106781	0.868423636	0.401914281	-0.322327901	-0.857979425	20
310204160817	17220179	20172	1	24	0.707106781	-1.165320606	1.356692316	-1.359038847	1.200812039	18
310204160817	172201710	20172	3	26	0.707106781	-0.905535758	0.506016448	0.18431023	-0.779615073	30
310204160817	172201711	20172	5	26	0.707106781	-0.697707879	-0.020853767	0.733927913	-0.808716239	27
310204160817	172201712	20172	7	27	0.707106781	-0.48988	-0.411128	0.823164625	-0.2397069	30
310204160825	17220181	20172	9	29	0.707106781	-0.222672727	-0.712196694	0.482114382	0.542658561	33
310204160825	17220182	20172	12	30	0.707106781	0.007422424	-0.790512885	-0.017006492	0.795195322	35
310204160825	17220185	20172	18	33	0.707106781	0.705130303	-0.004389073	-0.723041426	-0.821672141	32
310204160825	17220186	20172	20	34	0.707106781	0.912958182	0.52735957	-0.154445272	-0.759131278	32
310204160825	17220179	20172	1	25	0.707106781	-1.120786061	1.195704195	-1.016564281	0.642829329	13
310204160825	172201710	20172	4	26	0.707106781	-0.861001212	0.381616536	0.34771374	-0.869092745	29
310204160825	172201711	20172	6	27	0.707106781	-0.653173333	-0.115983111	0.78713385	-0.716344678	33
310204160825	172201712	20172	7	28	0.707106781	-0.445345455	-0.476986777	0.795559009	-0.094122636	34
310204160838	17220181	20172	8	-99999	0.707106781	-0.341431515	-0.606265117	0.681003093	0.233276203	38
310204160838	17220182	20172	10	-99999	0.707106781	-0.111336364	-0.770999174	0.25159905	0.730378615	37
310204160838	17220185	20172	17	-99999	0.707106781	0.586371515	-0.246916632	-0.830257084	-0.540370826	35
310204160838	17220186	20172	19	-99999	0.707106781	0.794199394	0.206777164	-0.54432645	-0.908528828	36
310204160838	17220187	20172	20	-99999	0.707106781	1.002027273	0.797066942	0.265654863	-0.370767482	30
310204160838	172201710	20172	3	-99999	0.707106781	-0.97976	0.727288	-0.149666295	-0.4942629	36
310204160838	172201711	20172	5	-99999	0.707106781	-0.771932121	0.151633506	0.597607352	-0.900042463	36
310204160838	172201712	20172	6	-99999	0.707106781	-0.564104242	-0.287425006	0.835523329	-0.474469459	22
310204160839	17220181	20172	9	34	0.707106781	-0.289474545	-0.658098413	0.601532568	0.380033336	32
310204160839	17220182	20172	11	35	0.707106781	-0.059379394	-0.785024654	0.135527189	0.776838621	31
310204160839	17220185	20172	17	38	0.707106781	0.638328485	-0.146299056	-0.80040462	-0.680632986	31
310204160839	17220186	20172	19	39	0.707106781	0.846156364	0.341543736	-0.3963177	-0.887041713	28
310204160839	172201710	20172	3	31	0.707106781	-0.92780303	0.570568503	0.092403955	-0.71306007	32
310204160839	172201711	20172	5	32	0.707106781	-0.719975152	0.029063005	0.699481801	-0.845240187	31
310204160839	172201712	20172	7	33	0.707106781	-0.512147273	-0.375846512	0.831485666	-0.311810961	31
310204160848	17220174	20174	5	27	0.707106781	-0.668018182	-0.084970248	0.771664127	-0.749739226	38
310204160848	17220175	20174	7	28	0.707106781	-0.460190303	-0.45573077	0.806326802	-0.142674393	38
310204160848	17220176	20174	10	29	0.707106781	-0.200405455	-0.727093322	0.438710031	0.589135185	36
310204160848	17220177	20174	12	30	0.707106781	0.007422424	-0.790512885	-0.017006492	0.795195322	36
310204160848	17220178	20174	13	31	0.707106781	0.222672727	-0.712196694	-0.482114382	0.542658561	32
310204160848	17220179	20174	16	32	0.707106781	0.460190303	-0.45573077	-0.806326802	-0.142674393	34
310204160848	172201710	20174	18	33	0.707106781	0.719975152	0.029063005	-0.699481801	-0.845240187	36
310204160848	172201711	20174	20	34	0.707106781	0.92780303	0.570568503	-0.092403955	-0.71306007	34
310204160855	17220174	20174	6	27	0.707106781	-0.578949091	-0.260593653	0.832497685	-0.51872573	31
310204160855	17220175	20174	8	28	0.707106781	-0.371121212	-0.572813039	0.720230263	0.143269509	30
310204160855	17220176	20174	10	29	0.707106781	-0.111336364	-0.770999174	0.25159905	0.730378615	30
310204160855	17220177	20174	12	30	0.707106781	0.096491515	-0.775877601	-0.218810483	0.746464993	28
310204160855	17220178	20174	14	31	0.707106781	0.311741818	-0.636929521	-0.637178109	0.31902622	29
310204160855	17220179	20174	16	32	0.707106781	0.549259394	-0.313559442	-0.836649876	-0.429078843	27
310204160855	172201710	20174	19	33	0.707106781	0.809044242	0.244410751	-0.505474101	-0.908559737	23
310204160861	17220174	20174	5	27	0.707106781	-0.719975152	0.029063005	0.699481801	-0.845240187	32
310204160861	17220175	20174	7	28	0.707106781	-0.512147273	-0.375846512	0.831485666	-0.311810961	31
310204160861	17220176	20174	9	29	0.707106781	-0.252362424	-0.689895309	0.537333944	0.474448234	29
310204160861	17220177	20174	11	30	0.707106781	-0.044534545	-0.787463868	0.101820308	0.784984884	28
310204160861	17220178	20174	13	31	0.707106781	0.170715758	-0.744516279	-0.378505341	0.644422879	26
310204160861	17220179	20174	15	32	0.707106781	0.408233333	-0.527077778	-0.762189468	0.026188889	24
310204160861	172201710	20174	17	33	0.707106781	0.668018182	-0.084970248	-0.771664127	-0.749739226	17
310204160861	172201711	20174	19	34	0.707106781	0.875846061	0.422386255	-0.296211159	-0.845393634	19
310204160867	17220174	20174	4	27	0.707106781	-0.779354545	0.169840496	0.580505072	-0.903954013	37
310204160867	17220175	20174	6	28	0.707106781	-0.571526667	-0.274096444	0.834251017	-0.496750844	37
310204160867	17220176	20174	9	29	0.707106781	-0.311741818	-0.636929521	0.637178109	0.31902622	37
310204160867	17220177	20174	11	30	0.707106781	-0.103913939	-0.773525502	0.235248496	0.738699256	36
310204160867	17220178	20174	12	31	0.707106781	0.111336364	-0.770999174	-0.25159905	0.730378615	33
310204160867	17220179	20174	15	32	0.707106781	0.348853939	-0.598163442	-0.691256548	0.211138847	31
310204160867	172201710	20174	17	33	0.707106781	0.608638788	-0.204840191	-0.820549203	-0.603089977	30
310204160867	172201711	20174	19	34	0.707106781	0.816466667	0.263488889	-0.485029661	-0.906790278	29
310204160868	17220174	20174	4	27	0.707106781	-0.78677697	0.188221715	0.562746854	-0.906793369	30
310204160868	17220175	20174	6	28	0.707106781	-0.578949091	-0.260593653	0.832497685	-0.51872573	32
310204160868	17220176	20174	9	29	0.707106781	-0.319164242	-0.629524764	0.648543535	0.298035373	34
310204160868	17220177	20174	10	30	0.707106781	-0.111336364	-0.770999174	0.25159905	0.730378615	29
310204160868	17220178	20174	12	31	0.707106781	0.103913939	-0.773525502	-0.235248496	0.738699256	24
310204160868	17220179	20174	15	32	0.707106781	0.341431515	-0.606265117	-0.681003093	0.233276203	24
310204160868	172201710	20174	17	33	0.707106781	0.601216364	-0.219039901	-0.82428909	-0.58257699	24
310204160868	172201711	20174	19	34	0.707106781	0.809044242	0.244410751	-0.505474101	-0.908559737	23
310204160871	17220174	20174	4	27	0.707106781	-0.779354545	0.169840496	0.580505072	-0.903954013	24
310204160871	17220176	20174	9	29	0.707106781	-0.311741818	-0.636929521	0.637178109	0.31902622	36
310204160871	17220177	20174	11	30	0.707106781	-0.103913939	-0.773525502	0.235248496	0.738699256	31
310204160871	17220178	20174	12	31	0.707106781	0.111336364	-0.770999174	-0.25159905	0.730378615	27
310204160871	17220179	20174	15	32	0.707106781	0.348853939	-0.598163442	-0.691256548	0.211138847	29
310204160871	172201710	20174	17	34	0.707106781	0.608638788	-0.204840191	-0.820549203	-0.603089977	28
310204160871	172201711	20174	19	34	0.707106781	0.816466667	0.263488889	-0.485029661	-0.906790278	25
310204160872	17220174	20174	4	27	0.707106781	-0.794199394	0.206777164	0.54432645	-0.908528828	30
310204160872	17220175	20174	6	28	0.707106781	-0.586371515	-0.246916632	0.830257084	-0.540370826	32
310204160872	17220176	20174	9	30	0.707106781	-0.326586667	-0.621945778	0.659640339	0.276737989	30
310204160872	17220177	20174	10	30	0.707106781	-0.118758788	-0.768298615	0.267855899	0.721507425	27
310204160872	17220178	20174	12	31	0.707106781	0.096491515	-0.775877601	-0.218810483	0.746464993	24
310204160872	17220179	20174	14	32	0.707106781	0.334009091	-0.614192562	-0.670462274	0.255147142	19
310204160872	172201710	20174	17	34	0.707106781	0.593793939	-0.233065381	-0.827522968	-0.561662543	24
310204160872	172201711	20174	19	35	0.707106781	0.801621818	0.225506843	-0.525237615	-0.909128385	23
310204160874	17220174	20174	5	27	0.707106781	-0.705130303	-0.004389073	0.723041426	-0.821672141	33
310204160874	17220175	20174	7	28	0.707106781	-0.497302424	-0.399541734	0.826358939	-0.263838483	32
310204160874	17220176	20174	9	30	0.707106781	-0.237517576	-0.701394461	0.510123972	0.509414237	33
310204160874	17220177	20174	11	30	0.707106781	-0.029689697	-0.789206163	0.067963499	0.790815664	32
310204160874	17220178	20174	13	31	0.707106781	0.185560606	-0.73615326	-0.408920037	0.617759774	29
310204160874	17220179	20174	15	32	0.707106781	0.423078182	-0.507564066	-0.776611773	-0.02166476	31
310204160874	172201710	20174	18	34	0.707106781	0.68286303	-0.053260466	-0.753945473	-0.78060267	32
